순번,일자,펀드코드,펀드명,운용역,KOSPI지수,KOSDAQ지수,KOSPI200지수,기준가격,증감,과표기준가,증감,해외비과세과표기준가,증감,비거주자과표기준가,수정기준가,순자산,수탁사,설정일,설정좌수,설정액,펀드유형,과표구분,신탁구분,사무수탁사,주식비율,채권비율,주식순비율,채권순비율,지수선물순비율,국고채3년금리,국고채5년금리,통안채2년금리,CD91,전일대비수익률,주간수익률(%),1개월수익률(%),3개월수익률(%),12개월수익률(%),BM기준가,전일대비BM수익률(%)
716,2023-07-14,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,628.30",896.28,346.93,"1,235.21",5.64,"1,008.27",0.01,0.00,0.00,0.00,"1,325.53","100,294,393,267",한국투자증권,2021-07-29,"81,196,201,377","81,196,201,377",혼합,배당,투자신탁,국민은행,89.04,0.00,89.79,0.00,0.00,3.61,3.63,3.67,3.75,0.46,3.20,5.65,5.50,48.70,811.99,1.43
717,2023-07-15,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,628.30",896.28,346.93,"1,235.22",0.01,"1,008.28",0.01,0.00,0.00,0.00,"1,325.54","100,295,375,266",한국투자증권,2021-07-29,"81,196,201,377","81,196,201,377",혼합,배당,투자신탁,국민은행,89.03,0.00,89.79,0.00,0.00,3.61,3.63,3.67,3.75,0.00,3.20,5.18,5.49,49.64,811.99,0.00
718,2023-07-16,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,628.30",896.28,346.93,"1,235.23",0.01,"1,008.29",0.01,0.00,0.00,0.00,"1,325.56","100,296,357,267",한국투자증권,2021-07-29,"81,196,201,377","81,196,201,377",혼합,배당,투자신탁,국민은행,89.03,0.00,89.79,0.00,0.00,3.61,3.63,3.67,3.75,0.00,3.20,2.49,5.49,49.63,811.99,0.00
719,2023-07-17,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,619.00",898.29,345.75,"1,213.91",-21.32,"1,008.30",0.01,0.00,0.00,0.00,"1,302.67","98,564,832,296",한국투자증권,2021-07-29,"81,196,201,377","81,196,201,377",혼합,배당,투자신탁,국민은행,89.07,0.00,89.36,0.00,0.00,3.61,3.62,3.66,3.75,-1.73,1.45,0.72,2.58,47.05,809.12,-0.35
720,2023-07-18,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,607.62",914.14,343.38,"1,217.59",3.68,"1,008.31",0.01,0.00,0.00,0.00,"1,306.62","98,863,970,129",한국투자증권,2021-07-29,"81,196,201,377","81,196,201,377",혼합,배당,투자신탁,국민은행,88.52,0.00,88.85,0.00,0.00,3.60,3.61,3.64,3.75,0.30,-1.03,1.03,3.78,44.68,805.60,-0.43
721,2023-07-19,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,608.24",923.72,343.11,"1,239.68",22.09,"1,008.33",0.02,0.00,0.00,0.00,"1,330.32","100,657,167,739",한국투자증권,2021-07-29,"81,196,201,377","81,196,201,377",혼합,배당,투자신탁,국민은행,88.15,0.00,88.45,0.00,0.00,3.54,3.54,3.61,3.75,1.81,-0.02,2.64,5.33,46.06,805.79,0.02
722,2023-07-20,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,600.23",931.60,341.67,"1,279.71",40.03,"1,008.34",0.01,0.00,0.00,0.00,"1,373.28","103,907,718,690",한국투자증권,2021-07-29,"81,196,201,377","81,196,201,377",혼합,배당,투자신탁,국민은행,88.56,0.00,89.00,0.00,0.00,3.58,3.58,3.64,3.75,3.23,4.08,6.36,10.16,49.90,803.32,-0.31
723,2023-07-21,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,609.76",934.58,342.39,"1,268.40",-11.31,"1,008.35",0.01,0.00,0.00,0.00,"1,361.14","102,989,045,822",한국투자증권,2021-07-29,"81,196,201,377","81,196,201,377",혼합,배당,투자신탁,국민은행,88.56,0.00,88.93,0.00,0.00,3.60,3.60,3.65,3.75,-0.88,2.69,6.37,10.62,48.73,806.26,0.37
724,2023-07-22,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,609.76",934.58,342.39,"1,268.41",0.01,"1,008.37",0.02,0.00,0.00,0.00,"1,361.16","102,990,110,896",한국투자증권,2021-07-29,"81,196,201,377","81,196,201,377",혼합,배당,투자신탁,국민은행,88.56,0.00,88.93,0.00,0.00,3.60,3.60,3.65,3.75,0.00,2.69,5.66,10.62,49.28,806.26,0.00
725,2023-07-23,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,609.76",934.58,342.39,"1,268.42",0.01,"1,008.38",0.01,0.00,0.00,0.00,"1,361.17","102,991,175,971",한국투자증권,2021-07-29,"81,196,201,377","81,196,201,377",혼합,배당,투자신탁,국민은행,88.55,0.00,88.93,0.00,0.00,3.60,3.60,3.65,3.75,0.00,2.69,6.67,10.62,49.28,806.26,0.00
726,2023-07-24,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,628.53",929.90,344.32,"1,264.40",-4.02,"1,008.55",0.17,0.00,0.00,0.00,"1,356.85","102,664,336,876",한국투자증권,2021-07-29,"81,196,201,377","81,196,201,377",혼합,배당,투자신탁,국민은행,88.47,0.00,88.67,0.00,0.00,3.62,3.61,3.66,3.75,-0.32,4.16,6.33,9.72,48.81,812.06,0.72
727,2023-07-25,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,636.46",939.96,344.92,"1,323.46",59.06,"1,008.57",0.02,0.00,0.00,0.00,"1,420.23","107,460,055,719",한국투자증권,2021-07-29,"81,196,201,377","81,196,201,377",혼합,배당,투자신탁,국민은행,89.13,0.00,89.97,0.00,0.00,3.65,3.64,3.69,3.75,4.67,8.69,11.30,15.68,54.77,814.51,0.30
728,2023-07-26,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,592.36",900.63,340.56,"1,265.50",-57.96,"1,008.58",0.01,0.00,0.00,0.00,"1,358.03","102,753,485,702",한국투자증권,2021-07-29,"81,196,201,377","81,196,201,377",혼합,배당,투자신탁,국민은행,77.38,0.00,78.05,0.00,0.00,3.63,3.62,3.68,3.75,-4.38,2.08,6.14,11.97,46.47,800.89,-1.67
729,2023-07-27,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,603.81",883.79,344.76,"1,274.91",9.41,"1,008.59",0.01,0.00,0.00,0.00,"1,368.13","103,517,494,659",한국투자증권,2021-07-29,"81,196,201,377","81,196,201,377",혼합,배당,투자신탁,국민은행,78.30,0.00,78.92,0.00,0.00,3.59,3.59,3.64,3.74,0.74,-0.38,5.35,11.02,46.95,804.42,0.44
730,2023-07-28,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,608.32",913.74,344.03,"1,266.75",-8.16,"1,008.61",0.02,0.00,0.00,0.00,"1,359.38","102,855,459,332",한국투자증권,2021-07-29,"81,196,201,377","81,196,201,377",혼합,배당,투자신탁,국민은행,77.87,0.00,78.48,0.00,0.00,3.64,3.64,3.70,3.74,-0.64,-0.13,5.18,10.01,45.07,805.82,0.17
731,2023-07-29,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,608.32",913.74,344.03,"1,266.78",0.03,"1,008.64",0.03,0.00,0.00,0.00,"1,359.40","102,857,424,271",한국투자증권,2021-07-29,"81,196,201,377","81,196,201,377",혼합,배당,투자신탁,국민은행,77.87,0.00,78.48,0.00,0.00,3.64,3.64,3.70,3.74,0.00,-0.13,4.60,10.01,41.81,805.82,0.00
732,2023-07-30,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,608.32",913.74,344.03,"1,266.80",0.02,"1,008.66",0.02,0.00,0.00,0.00,"1,359.43","102,859,389,211",한국투자증권,2021-07-29,"81,196,201,377","81,196,201,377",혼합,배당,투자신탁,국민은행,77.87,0.00,78.48,0.00,0.00,3.64,3.64,3.70,3.74,0.00,-0.13,4.00,10.01,41.81,805.82,0.00
733,2023-07-31,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,632.58",935.97,345.62,"1,298.52",31.72,"1,008.69",0.03,0.00,0.00,0.00,"1,393.47","105,071,446,474",한국투자증권,2021-07-29,"80,916,040,532","80,916,040,532",혼합,배당,투자신탁,국민은행,79.27,0.00,79.27,0.00,0.00,3.68,3.70,3.73,3.74,2.50,2.70,6.61,12.76,45.36,813.31,0.93
734,2023-08-01,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,667.07",939.67,351.00,"1,301.61",3.09,"1,008.71",0.02,0.00,0.00,0.00,"1,396.79","105,321,225,585",한국투자증권,2021-07-29,"80,916,040,532","80,916,040,532",혼합,배당,투자신탁,국민은행,79.32,0.00,79.32,0.00,0.00,3.65,3.67,3.70,3.74,0.24,-1.65,6.86,13.03,45.55,823.97,1.31
735,2023-08-02,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,616.47",909.76,343.80,"1,278.71",-22.90,"1,008.73",0.02,0.00,0.00,0.00,"1,372.21","103,467,950,755",한국투자증권,2021-07-29,"80,916,040,532","80,916,040,532",혼합,배당,투자신탁,국민은행,78.97,0.00,79.05,0.00,0.00,3.68,3.72,3.72,3.74,-1.76,1.04,4.98,10.46,44.57,808.34,-1.90
736,2023-08-03,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,605.39",920.32,341.54,"1,283.35",4.64,"1,008.76",0.03,0.00,0.00,0.00,"1,377.19","103,843,857,773",한국투자증권,2021-07-29,"80,916,040,532","80,916,040,532",혼합,배당,투자신탁,국민은행,79.04,0.00,79.21,0.00,0.00,3.71,3.76,3.75,3.73,0.36,0.66,4.85,11.59,44.61,804.91,-0.42
737,2023-08-04,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,602.80",918.43,341.25,"1,282.98",-0.37,"1,008.78",0.02,0.00,0.00,0.00,"1,376.79","103,813,793,562",한국투자증권,2021-07-29,"80,916,040,532","80,916,040,532",혼합,배당,투자신탁,국민은행,79.13,0.00,79.26,0.00,0.00,3.74,3.78,3.77,3.72,-0.03,1.28,5.05,12.94,45.12,804.11,-0.10
738,2023-08-05,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,602.80",918.43,341.25,"1,283.01",0.03,"1,008.81",0.03,0.00,0.00,0.00,"1,376.82","103,815,748,369",한국투자증권,2021-07-29,"80,916,040,532","80,916,040,532",혼합,배당,투자신탁,국민은행,79.13,0.00,79.26,0.00,0.00,3.74,3.78,3.77,3.72,0.00,1.28,5.01,12.94,43.92,804.11,0.00
739,2023-08-06,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,602.80",918.43,341.25,"1,283.03",0.02,"1,008.83",0.02,0.00,0.00,0.00,"1,376.85","103,817,703,175",한국투자증권,2021-07-29,"80,916,040,532","80,916,040,532",혼합,배당,투자신탁,국민은행,79.13,0.00,79.26,0.00,0.00,3.74,3.78,3.77,3.72,0.00,1.28,6.54,12.94,43.93,804.11,0.00
740,2023-08-07,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,580.71",898.22,339.68,"1,269.27",-13.76,"1,008.85",0.02,0.00,0.00,0.00,"1,362.08","102,704,199,523",한국투자증권,2021-07-29,"80,916,040,532","80,916,040,532",혼합,배당,투자신탁,국민은행,78.98,0.00,79.12,0.00,0.00,3.69,3.71,3.73,3.72,-1.07,-2.25,6.05,11.72,42.38,797.29,-0.85
741,2023-08-08,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,573.98",892.34,337.95,"1,263.34",-5.93,"1,008.88",0.03,0.00,0.00,0.00,"1,355.72","102,224,832,061",한국투자증권,2021-07-29,"80,916,040,532","80,916,040,532",혼합,배당,투자신탁,국민은행,78.93,0.00,79.02,0.00,0.00,3.65,3.66,3.69,3.70,-0.47,-2.94,5.55,11.30,40.86,795.21,-0.26
742,2023-08-09,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,605.12",908.98,341.61,"1,266.80",3.46,"1,008.90",0.02,0.00,0.00,0.00,"1,359.43","102,504,426,747",한국투자증권,2021-07-29,"80,916,040,532","80,916,040,532",혼합,배당,투자신탁,국민은행,79.08,0.00,79.11,0.00,0.00,3.67,3.69,3.71,3.70,0.27,-0.93,5.84,12.69,40.98,804.83,1.21
743,2023-08-10,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,601.56",911.29,340.46,"1,261.39",-5.41,"1,009.27",0.37,0.00,0.00,0.00,"1,353.63","102,066,814,848",한국투자증권,2021-07-29,"80,915,903,983","80,915,903,983",혼합,배당,투자신탁,국민은행,79.08,0.00,79.76,0.00,0.00,3.69,3.71,3.73,3.68,-0.43,-1.71,5.42,12.60,39.52,803.73,-0.14
744,2023-08-11,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,591.26",912.20,338.98,"1,267.88",6.49,"1,009.29",0.02,0.00,0.00,0.00,"1,360.58","102,591,328,769",한국투자증권,2021-07-29,"80,915,903,983","80,915,903,983",혼합,배당,투자신탁,국민은행,79.22,0.00,79.86,0.00,0.00,3.70,3.73,3.74,3.69,0.51,-1.18,3.06,12.07,37.72,800.55,-0.40
745,2023-08-12,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,591.26",912.20,338.98,"1,267.90",0.02,"1,009.32",0.03,0.00,0.00,0.00,"1,360.61","102,593,351,621",한국투자증권,2021-07-29,"80,915,903,983","80,915,903,983",혼합,배당,투자신탁,국민은행,79.21,0.00,79.86,0.00,0.00,3.70,3.73,3.74,3.69,0.00,-1.18,2.25,12.10,34.84,800.55,0.00
746,2023-08-13,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,591.26",912.20,338.98,"1,267.93",0.03,"1,009.34",0.02,0.00,0.00,0.00,"1,360.64","102,595,374,480",한국투자증권,2021-07-29,"80,915,903,983","80,915,903,983",혼합,배당,투자신탁,국민은행,79.21,0.00,79.85,0.00,0.00,3.70,3.73,3.74,3.69,0.00,-1.18,3.12,12.10,34.84,800.55,0.00
747,2023-08-14,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,570.87",901.68,336.33,"1,270.54",2.61,"1,009.37",0.03,0.00,0.00,0.00,"1,363.44","102,806,795,809",한국투자증권,2021-07-29,"80,915,903,983","80,915,903,983",혼합,배당,투자신탁,국민은행,79.85,0.00,80.27,0.00,0.00,3.75,3.80,3.77,3.69,0.21,0.10,2.86,12.33,35.12,794.25,-0.79
748,2023-08-15,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,570.87",901.68,336.33,"1,270.56",0.02,"1,009.39",0.02,0.00,0.00,0.00,"1,363.47","102,808,735,081",한국투자증권,2021-07-29,"80,915,903,983","80,915,903,983",혼합,배당,투자신탁,국민은행,79.85,0.00,80.27,0.00,0.00,3.75,3.80,3.77,3.69,0.00,0.57,2.86,12.66,35.12,794.25,0.00
749,2023-08-16,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,525.64",878.29,331.28,"1,252.63",-17.93,"1,009.42",0.03,0.00,0.00,0.00,"1,344.22","101,357,829,101",한국투자증권,2021-07-29,"80,915,903,983","80,915,903,983",혼합,배당,투자신탁,국민은행,78.83,0.00,79.50,0.00,0.00,3.71,3.77,3.74,3.70,-1.41,-1.12,1.41,10.46,35.01,780.27,-1.76
750,2023-08-17,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,519.85",886.04,330.23,"1,246.98",-5.65,"1,009.44",0.02,0.00,0.00,0.00,"1,338.16","100,900,388,377",한국투자증권,2021-07-29,"80,915,903,983","80,915,903,983",혼합,배당,투자신탁,국민은행,78.91,0.00,79.17,0.00,0.00,3.79,3.87,3.79,3.70,-0.45,-1.14,2.72,9.39,31.64,778.49,-0.23
751,2023-08-18,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,504.50",877.32,328.42,"1,239.99",-6.99,"1,009.46",0.02,0.00,0.00,0.00,"1,330.66","100,335,311,352",한국투자증권,2021-07-29,"80,915,903,983","80,915,903,983",혼합,배당,투자신탁,국민은행,78.22,0.00,78.22,0.00,0.00,3.73,3.80,3.74,3.70,-0.56,-2.20,1.84,7.72,30.29,773.74,-0.61
752,2023-08-19,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,504.50",877.32,328.42,"1,240.02",0.03,"1,009.49",0.03,0.00,0.00,0.00,"1,330.69","100,337,250,068",한국투자증권,2021-07-29,"80,915,903,983","80,915,903,983",혼합,배당,투자신탁,국민은행,78.22,0.00,78.22,0.00,0.00,3.73,3.80,3.74,3.70,0.00,-2.20,0.03,7.88,29.86,773.74,0.00
753,2023-08-20,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,504.50",877.32,328.42,"1,240.04",0.02,"1,009.51",0.02,0.00,0.00,0.00,"1,330.72","100,339,188,784",한국투자증권,2021-07-29,"80,915,903,983","80,915,903,983",혼합,배당,투자신탁,국민은행,78.21,0.00,78.21,0.00,0.00,3.73,3.80,3.74,3.70,0.00,-2.20,-3.10,7.89,29.86,773.74,0.00
754,2023-08-21,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,508.80",888.71,328.84,"1,248.27",8.23,"1,009.54",0.03,0.00,0.00,0.00,"1,339.55","101,004,998,463",한국투자증권,2021-07-29,"80,915,903,983","80,915,903,983",혼합,배당,투자신탁,국민은행,78.12,0.00,78.35,0.00,0.00,3.80,3.86,3.79,3.70,0.66,-1.75,-1.59,8.60,30.72,775.07,0.17
755,2023-08-22,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,515.74",893.33,329.70,"1,251.83",3.56,"1,009.56",0.02,0.00,0.00,0.00,"1,343.36","101,292,903,993",한국투자증권,2021-07-29,"80,915,903,983","80,915,903,983",혼합,배당,투자신탁,국민은행,78.10,0.00,78.40,0.00,0.00,3.80,3.87,3.80,3.70,0.29,-1.47,-1.31,9.42,31.71,777.22,0.28
756,2023-08-23,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,505.50",882.87,329.15,"1,250.21",-1.62,"1,009.59",0.03,0.00,0.00,0.00,"1,341.63","101,161,962,892",한국투자증권,2021-07-29,"80,915,903,983","80,915,903,983",혼합,배당,투자신탁,국민은행,78.13,0.00,78.25,0.00,0.00,3.77,3.83,3.78,3.69,-0.13,-0.19,-1.44,8.57,29.82,774.05,-0.41
757,2023-08-24,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,537.68",901.74,333.82,"1,258.33",8.12,"1,009.61",0.02,0.00,0.00,0.00,"1,350.34","101,818,817,412",한국투자증권,2021-07-29,"80,915,903,983","80,915,903,983",혼합,배당,투자신탁,국민은행,78.24,0.00,78.29,0.00,0.00,3.76,3.80,3.77,3.69,0.65,0.91,-0.48,8.78,29.61,783.99,1.28
758,2023-08-25,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,519.14",899.38,330.25,"1,255.42",-2.91,"1,009.64",0.03,0.00,0.00,0.00,"1,347.21","101,583,175,388",한국투자증권,2021-07-29,"80,915,903,983","80,915,903,983",혼합,배당,투자신탁,국민은행,78.22,0.00,78.22,0.00,0.00,3.79,3.84,3.80,3.69,-0.23,1.24,-5.14,9.32,29.15,778.27,-0.73
759,2023-08-26,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,519.14",899.38,330.25,"1,255.44",0.02,"1,009.66",0.02,0.00,0.00,0.00,"1,347.24","101,585,262,993",한국투자증권,2021-07-29,"80,915,903,983","80,915,903,983",혼합,배당,투자신탁,국민은행,78.22,0.00,78.22,0.00,0.00,3.79,3.84,3.80,3.69,0.00,1.24,-0.79,9.68,29.79,778.27,0.00
760,2023-08-27,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,519.14",899.38,330.25,"1,255.47",0.03,"1,009.69",0.03,0.00,0.00,0.00,"1,347.27","101,587,350,599",한국투자증권,2021-07-29,"80,915,903,983","80,915,903,983",혼합,배당,투자신탁,국민은행,78.22,0.00,78.22,0.00,0.00,3.79,3.84,3.80,3.69,0.00,1.24,-1.52,9.68,29.79,778.27,0.00
761,2023-08-28,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,543.41",909.38,332.53,"1,264.01",8.54,"1,009.72",0.03,0.00,0.00,0.00,"1,356.44","102,278,680,059",한국투자증권,2021-07-29,"80,915,903,983","80,915,903,983",혼합,배당,투자신탁,국민은행,78.31,0.00,78.32,0.00,0.00,3.76,3.80,3.79,3.69,0.68,1.26,-0.22,10.43,30.67,785.76,0.96
762,2023-08-29,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,552.16",916.24,333.76,"1,277.68",13.67,"1,009.74",0.02,0.00,0.00,0.00,"1,371.11","103,384,736,121",한국투자증권,2021-07-29,"80,915,903,983","80,915,903,983",혼합,배당,투자신탁,국민은행,78.53,0.00,78.61,0.00,0.00,3.74,3.78,3.77,3.69,1.08,2.07,0.86,11.62,33.85,788.47,0.34
763,2023-08-30,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,561.22",923.81,334.94,"1,278.01",0.33,"1,009.77",0.03,0.00,0.00,0.00,"1,371.45","103,411,016,449",한국투자증권,2021-07-29,"80,915,903,983","80,915,903,983",혼합,배당,투자신탁,국민은행,78.54,0.00,78.64,0.00,0.00,3.73,3.78,3.76,3.69,0.03,2.22,0.88,10.98,32.92,791.27,0.35
764,2023-08-31,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,556.27",928.40,334.75,"1,279.62",1.61,"1,009.79",0.02,0.00,0.00,0.00,"1,373.19","103,541,912,295",한국투자증권,2021-07-29,"80,915,903,983","80,915,903,983",혼합,배당,투자신탁,국민은행,78.27,0.00,78.46,0.00,0.00,3.71,3.75,3.74,3.69,0.13,1.69,-1.46,11.29,32.72,789.74,-0.19
765,2023-09-01,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,563.71",919.74,338.28,"1,276.00",-3.62,"1,009.82",0.03,0.00,0.00,0.00,"1,369.30","103,248,565,657",한국투자증권,2021-07-29,"80,915,903,983","80,915,903,983",혼합,배당,투자신탁,국민은행,77.57,0.00,78.26,0.00,0.00,3.69,3.72,3.73,3.68,-0.28,1.64,-1.97,11.46,36.02,792.04,0.29
766,2023-09-02,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,563.71",919.74,338.28,"1,276.02",0.02,"1,009.85",0.03,0.00,0.00,0.00,"1,369.33","103,250,679,304",한국투자증권,2021-07-29,"80,915,903,983","80,915,903,983",혼합,배당,투자신탁,국민은행,77.56,0.00,78.26,0.00,0.00,3.69,3.72,3.73,3.68,0.00,1.64,-0.21,10.16,36.52,792.04,0.00
767,2023-09-03,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,563.71",919.74,338.28,"1,276.05",0.03,"1,009.87",0.02,0.00,0.00,0.00,"1,369.36","103,252,792,953",한국투자증권,2021-07-29,"80,915,903,983","80,915,903,983",혼합,배당,투자신탁,국민은행,77.56,0.00,78.26,0.00,0.00,3.69,3.72,3.73,3.68,0.00,1.64,-0.57,10.16,36.52,792.04,0.00
768,2023-09-04,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,584.55",919.16,341.02,"1,270.09",-5.96,"1,009.90",0.03,0.00,0.00,0.00,"1,362.96","102,770,494,398",한국투자증권,2021-07-29,"80,915,903,983","80,915,903,983",혼합,배당,투자신탁,국민은행,77.41,0.00,78.03,0.00,0.00,3.74,3.78,3.77,3.69,-0.47,0.48,-1.00,9.65,35.88,798.47,0.81
769,2023-09-05,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,582.18",921.48,340.29,"1,274.48",4.39,"1,009.92",0.02,0.00,0.00,0.00,"1,367.67","103,125,415,465",한국투자증권,2021-07-29,"80,915,903,983","80,915,903,983",혼합,배당,투자신탁,국민은행,77.85,0.00,78.15,0.00,0.00,3.77,3.81,3.80,3.70,0.35,-0.25,-0.66,8.65,35.20,797.74,-0.09
